-15.356,4.603,342.246,0
-15.282,4.403,341.895,0
-15.217,4.203,341.598,0
-15.153,3.98,341.257,0
-15.079,3.769,341.005,0
-15.015,3.546,340.829,0
-14.941,3.346,340.653,0
-14.867,3.135,340.477,0
-14.802,2.934,340.367,0
-14.738,2.734,340.247,0
-14.664,2.534,340.115,0
-14.599,2.334,339.983,0
-14.525,2.133,339.84,0
-14.451,1.933,339.708,0
-14.368,1.71,339.565,0
-14.294,1.488,339.456,0
-14.22,1.287,339.346,0
-14.146,1.098,339.203,0
-14.062,0.875,339.027,0
-13.988,0.664,338.862,0
-13.914,0.475,338.643,0
-13.84,0.274,338.39,0
-13.766,0.074,338.159,0
-13.692,-0.115,337.928,0
-13.608,-0.316,337.643,0
-13.525,-0.516,337.159,0
-13.45,-0.716,336.445,0
-13.367,-0.917,335.49,0
-13.274,-1.106,334.314,0
-13.19,-1.296,332.93,0
-13.097,-1.474,331.436,0
-12.994,-1.664,329.612,0
-12.891,-1.842,327.744,0
-12.778,-2.021,325.701,0
-12.656,-2.2,323.416,0
-12.525,-2.378,320.702,0
-12.393,-2.535,317.933,0
-12.261,-2.692,314.923,0
-12.12,-2.837,312.023,0
-11.969,-2.983,308.826,0
-11.799,-3.118,305.552,0
-11.638,-3.242,302.498,0
-11.468,-3.354,298.971,0
-11.278,-3.456,294.928,0
-11.079,-3.547,290.017,0
-10.889,-3.616,285.414,0
-10.69,-3.662,280.745,0
-10.49,-3.709,276.262,0
-10.28,-3.733,271.813,0
-10.08,-3.736,268.132,0
-9.87,-3.738,264.661,0
-9.67,-3.729,261.332,0
-9.47,-3.698,257.871,0
-9.259,-3.656,254.564,0
-9.049,-3.592,251.697,0
-8.839,-3.528,249.324,0
-8.637,-3.452,247.522,0
-8.436,-3.377,245.951,0
-8.245,-3.29,244.984,0
-8.053,-3.204,245.127,0
-7.862,-3.128,246.357,0
-7.67,-3.042,248.544,0
-7.479,-2.966,251.279,0
-7.278,-2.902,254.235,0
-7.077,-2.849,256.849,0
-6.876,-2.806,258.662,0
-6.666,-2.764,259.255,0
-6.465,-2.722,258.915,0
-6.265,-2.691,258.168,0
-6.055,-2.649,257.212,0
-5.854,-2.596,255.718,0
-5.653,-2.554,254.004,0
-5.462,-2.489,253.257,0
-5.261,-2.436,253.279,0
-5.06,-2.383,253.4,0
