-15.356,4.603,342.246,10
-15.282,4.403,341.895,10
-15.217,4.203,341.598,10
-15.153,3.980,341.257,10
-15.079,3.769,341.005,10
-15.015,3.546,340.829,10
-14.941,3.346,340.653,10
-14.867,3.135,340.477,10
-14.802,2.934,340.367,10
-14.738,2.734,340.247,10
-14.664,2.534,340.115,10
-14.599,2.334,339.983,10
-14.525,2.133,339.840,10
-14.451,1.933,339.708,10
-14.368,1.710,339.565,10
-14.294,1.488,339.456,10
-14.220,1.287,339.346,10
-14.146,1.098,339.203,10
-14.062,0.875,339.027,10
-13.988,0.664,338.862,10
-13.914,0.475,338.643,10
-13.840,0.274,338.390,10
-13.766,0.074,338.159,10
-13.692,-0.115,337.928,10
-13.608,-0.316,337.643,10
-13.525,-0.516,337.159,10
-13.450,-0.716,336.445,10
-13.367,-0.917,335.490,10
-13.274,-1.106,334.314,10
-13.190,-1.296,332.930,10
-13.097,-1.474,331.436,10
-12.994,-1.664,329.612,10
-12.891,-1.842,327.744,10
-12.778,-2.021,325.701,10
-12.656,-2.200,323.416,10
-12.525,-2.378,320.702,10
-12.393,-2.535,317.933,10
-12.261,-2.692,314.923,10
-12.120,-2.837,312.023,10
-11.969,-2.983,308.826,10
-11.799,-3.118,305.552,10
-11.638,-3.242,302.498,10
-11.468,-3.354,298.971,10
-11.278,-3.456,294.928,10
-11.079,-3.547,290.017,10
-10.889,-3.616,285.414,10
-10.690,-3.662,280.745,10
-10.490,-3.709,276.262,10
-10.280,-3.733,271.813,10
-10.080,-3.736,268.132,10
-9.870,-3.738,264.661,10
-9.670,-3.729,261.332,10
-9.470,-3.698,257.871,10
-9.259,-3.656,254.564,10
-9.049,-3.592,251.697,10
-8.839,-3.528,249.324,10
-8.637,-3.452,247.522,10
-8.436,-3.377,245.951,10
-8.245,-3.290,244.984,10
-8.053,-3.204,245.127,10
-7.862,-3.128,246.357,10
-7.670,-3.042,248.544,10
-7.479,-2.966,251.279,10
-7.278,-2.902,254.235,10
-7.077,-2.849,256.849,10
-6.876,-2.806,258.662,10
-6.666,-2.764,259.255,10
-6.465,-2.722,258.915,10
-6.265,-2.691,258.168,10
-6.055,-2.649,257.212,10
-5.854,-2.596,255.718,10
-5.653,-2.554,254.004,10
-5.462,-2.489,253.257,10
-5.261,-2.436,253.279,10
-5.060,-2.383,253.400,10
