-9.254,6.816,182.054,0
-9.262,6.606,182.065,0
-9.27,6.395,182.054,0
-9.279,6.184,182.021,0
-9.278,5.974,182.01,0
-9.286,5.763,181.956,0
-9.295,5.541,181.912,0
-9.294,5.319,181.879,0
-9.302,5.097,181.857,0
-9.301,4.887,181.835,0
-9.309,4.676,181.802,0
-9.309,4.465,181.769,0
-9.317,4.243,181.703,0
-9.316,4.033,181.67,0
-9.315,3.822,181.626,0
-9.323,3.6,181.582,0
-9.323,3.389,181.527,0
-9.322,3.168,181.461,0
-9.321,2.946,181.384,0
-9.32,2.724,181.351,0
-9.319,2.513,181.406,0
-9.318,2.303,181.516,0
-9.317,2.092,181.648,0
-9.316,1.881,181.758,0
-9.316,1.671,181.879,0
-9.315,1.46,182,0
-9.323,1.249,182.12,0
-9.331,1.038,182.219,0
-9.321,0.817,182.351,0
-9.33,0.606,182.428,0
-9.338,0.395,182.417,0
-9.346,0.184,182.34,0
-9.345,-0.026,182.252,0
-9.354,-0.237,182.186,0
-9.362,-0.448,182.098,0
-9.361,-0.658,182,0
-9.342,-0.858,181.923,0
-9.35,-1.069,181.824,0
-9.35,-1.279,181.736,0
-9.349,-1.49,181.648,0
-9.348,-1.701,181.538,0
-9.347,-1.911,181.417,0
