-7.27,-4.698,248.708,0
-7.461,-4.762,248.796,0
-7.653,-4.838,248.895,0
-7.844,-4.902,248.983,0
-8.036,-4.978,249.082,0
-8.227,-5.042,249.192,0
-8.419,-5.118,249.28,0
-8.62,-5.182,249.39,0
-8.811,-5.258,249.489,0
-9.012,-5.322,249.587,0
-9.203,-5.386,249.686,0
-9.395,-5.451,249.774,0
-9.596,-5.526,249.818,0
-9.807,-5.601,249.829,0
-9.998,-5.666,249.862,0
-10.189,-5.73,249.917,0
-10.39,-5.795,249.928,0
-10.582,-5.859,249.972,0
-10.783,-5.934,250.027,0
-10.993,-5.999,250.093,0
-11.204,-6.074,250.148,0
-11.415,-6.149,250.159,0
-11.606,-6.214,250.17,0
-11.816,-6.278,250.28,0
-12.017,-6.342,250.334,0
-12.209,-6.418,250.334,0
-12.438,-6.482,250.389,0
-12.63,-6.546,250.466,0
-12.831,-6.61,250.51,0
-13.032,-6.686,250.532,0
-13.233,-6.75,250.532,0
-13.434,-6.814,250.609,0
-13.635,-6.879,250.664,0
-13.836,-6.943,250.697,0
-14.037,-7.007,250.719,0
-14.238,-7.083,250.752,0
-14.439,-7.147,250.807,0
-14.63,-7.211,250.873,0
-14.831,-7.276,250.895,0
-15.041,-7.34,250.895,0
-15.242,-7.404,250.895,0
-15.443,-7.468,250.961,0
-15.644,-7.533,251.005,0
-15.845,-7.597,251.005,0
-16.056,-7.661,251.005,0
-16.257,-7.726,251.016,0
-16.458,-7.79,251.038,0
-16.668,-7.854,251.038,0
-16.869,-7.918,251.038,0
-17.08,-7.983,251.06,0
-17.281,-8.058,251.071,0
-17.482,-8.122,251.093,0
-17.692,-8.186,251.093,0
-17.903,-8.262,251.093,0
-18.104,-8.326,251.082,0
-18.314,-8.39,251.071,0
-18.525,-8.466,251.071,0
-18.735,-8.53,251.093,0
-18.936,-8.594,251.093,0
-19.156,-8.669,251.082,0
-19.367,-8.733,251.082,0
-19.568,-8.798,251.104,0
-19.788,-8.862,251.115,0
-19.989,-8.937,251.093,0
-20.199,-8.99,251.093,0
-20.41,-9.066,251.093,0
-20.62,-9.13,251.104,0
-20.831,-9.194,251.115,0
-21.041,-9.269,251.115,0
-21.252,-9.334,251.115,0
-21.462,-9.409,251.115,0
-21.673,-9.473,251.115,0
-21.883,-9.548,251.104,0
-22.094,-9.613,251.115,0
-22.304,-9.677,251.104,0
-22.515,-9.752,251.093,0
-22.735,-9.816,251.104,0
-22.946,-9.891,251.104,0
-23.156,-9.956,251.115,0
-23.376,-10.031,251.093,0
-23.587,-10.095,251.082,0
-23.807,-10.17,251.093,0
-24.018,-10.246,251.104,0
