-3.084,-11.750,161.598
-3.029,-11.950,162.719
-2.964,-12.150,163.861
-2.909,-12.350,164.938
-2.854,-12.551,166.069
-2.809,-12.751,167.190
-2.773,-12.950,168.300
-2.727,-13.151,169.420
-2.701,-13.350,170.552
-2.665,-13.550,171.738
-2.639,-13.750,172.815
-2.612,-13.950,173.848
-2.595,-14.150,175.001
-2.588,-14.360,176.177
-2.571,-14.560,177.374
-2.564,-14.771,178.594
-2.566,-14.981,179.912
-2.569,-15.192,181.219
-2.580,-15.402,182.725
-2.592,-15.613,184.197
-2.614,-15.823,185.537
-2.635,-16.023,186.943
-2.666,-16.222,188.339
-2.696,-16.421,189.756
-2.727,-16.620,191.074
-2.767,-16.819,192.491
-2.817,-17.018,193.865
-2.877,-17.217,195.194
-2.936,-17.416,196.512
-2.995,-17.615,197.754
-3.064,-17.814,199.094
-3.133,-18.013,200.248
-3.212,-18.211,201.204
-3.290,-18.410,202.039
-3.368,-18.597,202.687
-3.447,-18.785,203.104
-3.535,-18.973,203.148
-3.613,-19.160,202.753
-3.691,-19.348,201.764
-3.769,-19.535,200.577
-3.848,-19.734,199.303
-3.917,-19.933,198.083
-3.976,-20.132,196.787
-4.045,-20.330,195.150
-4.095,-20.529,193.403
-4.145,-20.728,191.404
-4.185,-20.928,189.064
-4.216,-21.127,186.592
-4.237,-21.326,183.702
-4.249,-21.536,180.396
-4.242,-21.747,177.045
-4.235,-21.958,172.738
-4.208,-22.158,168.025
