-4.705,-20.578,153.896,0
-4.612,-20.757,153.325,0
-4.528,-20.946,153.446,0
-4.435,-21.135,154.237,0
-4.351,-21.325,155.127,0
-4.268,-21.514,155.951,0
-4.184,-21.703,156.412,0
-4.11,-21.904,156.434,0
-4.026,-22.093,156.226,0
-3.943,-22.283,155.764,0
-3.868,-22.472,155.193,0
-3.775,-22.672,154.446,0
-3.692,-22.862,153.633,0
-3.598,-23.051,152.952,0
-3.505,-23.23,152.249,0
-3.412,-23.419,151.545,0
-3.318,-23.597,150.864,0
-3.225,-23.776,150.139,0
-3.132,-23.954,149.37,0
-3.019,-24.133,148.48,0
-2.916,-24.322,147.448,0
-2.804,-24.49,146.591,0
-2.701,-24.668,145.569,0
-2.589,-24.836,144.8,0
-2.476,-25.003,144.207,0
-2.354,-25.171,143.613,0
-2.232,-25.35,143.207,0
-2.1,-25.518,142.888,0
-1.978,-25.685,142.657,0
-1.856,-25.853,142.438,0
-1.734,-26.02,142.262,0
-1.612,-26.188,142.108,0
-1.48,-26.356,141.954,0
-1.358,-26.523,141.921,0
-1.227,-26.691,142.031,0
-1.105,-26.859,142.141,0
-0.973,-27.037,142.262,0
-0.842,-27.205,142.427,0
-0.72,-27.373,142.504,0
-0.597,-27.54,142.504,0
-0.475,-27.708,142.416,0
-0.344,-27.887,142.372,0
-0.212,-28.055,142.339,0
-0.09,-28.222,142.196,0
0.032,-28.39,142.119,0
0.163,-28.558,142.075,0
0.285,-28.725,141.987,0
0.417,-28.893,141.943,0
0.539,-29.06,141.899,0
0.671,-29.228,141.877,0
0.802,-29.396,141.888,0
0.924,-29.564,141.888,0
1.056,-29.731,141.921,0
1.178,-29.899,141.976,0
1.3,-30.067,142.108,0
1.432,-30.223,142.438,0
1.544,-30.391,142.778,0
1.667,-30.558,143.207,0
1.789,-30.726,143.701,0
1.911,-30.894,144.13,0
2.023,-31.061,144.624,0
2.145,-31.229,145.151,0
2.258,-31.407,145.745,0
2.37,-31.575,146.36,0
2.483,-31.742,146.953,0
2.586,-31.921,147.568,0
2.698,-32.099,148.282,0
2.81,-32.289,148.953,0
2.913,-32.479,149.667,0
3.026,-32.657,150.359,0
3.119,-32.836,150.985,0
3.212,-33.014,151.677,0
3.306,-33.192,152.303,0
3.399,-33.382,152.974,0
3.492,-33.571,153.633,0
3.576,-33.761,154.248,0
3.669,-33.95,154.896,0
3.753,-34.14,155.577,0
3.836,-34.34,156.215,0
3.92,-34.529,156.918,0
3.994,-34.73,157.555,0
4.068,-34.919,158.17,0
