-5.547,8.284,178.726,0
-5.557,8.495,177.737,0
-5.567,8.705,176.605,0
-5.577,8.927,175.408,0
-5.596,9.138,173.947,0
-5.615,9.359,172.354,0
-5.635,9.559,170.804,0
-5.663,9.758,169.255,0
-5.709,9.969,167.487,0
-5.747,10.168,165.663,0
-5.793,10.379,163.861,0
-5.867,10.578,161.938,0
-5.932,10.778,159.884,0
-6.006,10.966,157.939,0
-6.062,11.165,155.83,0
-6.163,11.342,153.776,0
-6.264,11.519,151.414,0
-6.366,11.707,149.019,0
-6.485,11.873,146.667,0
-6.605,12.039,144.196,0
-6.724,12.216,141.68,0
-6.862,12.371,139.296,0
-6.991,12.525,136.956,0
-7.137,12.669,134.55,0
-7.284,12.813,132.836,0
-7.431,12.956,132.242,0
-7.587,13.089,131.913,0
-7.743,13.232,131.671,0
-7.899,13.365,131.517,0
-8.055,13.497,131.506,0
-8.211,13.63,131.583,0
-8.367,13.762,131.858,0
-8.523,13.894,132.77,0
-8.679,14.027,134.604,0
-8.826,14.171,137.834,0
-8.973,14.325,141.284,0
-9.102,14.48,144.69,0
-9.23,14.635,147.975,0
-9.35,14.801,151.479,0
-9.451,14.978,154.764,0
-9.552,15.166,158.335,0
-9.626,15.354,161.796,0
-9.7,15.542,165.256,0
-9.756,15.742,168.541,0
-9.802,15.941,171.804,0
-9.84,16.14,174.869,0
-9.877,16.34,177.429,0
-9.887,16.551,178.297,0
-9.897,16.761,178.253,0
-9.907,16.972,178.165,0
-9.917,17.183,178.077,0
-9.927,17.393,178,0
-9.946,17.593,177.902,0
