-19.463,69.021,112.764
-19.265,68.939,112.775
-19.068,68.845,112.896
-18.870,68.763,112.950
-18.682,68.681,113.159
-18.485,68.588,113.599
-18.296,68.506,114.258
-18.099,68.412,115.225
-17.921,68.319,116.224
-17.742,68.226,117.444
-17.555,68.122,118.916
-17.357,68.018,120.531
-17.170,67.891,122.168
-16.992,67.776,123.992
-16.824,67.661,125.607
-16.656,67.535,127.266
-16.497,67.409,129.023
-16.339,67.273,130.792
-16.181,67.125,132.517
-16.023,66.977,134.330
-15.864,66.829,136.154
-15.726,66.659,137.878
-15.578,66.500,139.735
-15.439,66.331,141.603
-15.310,66.150,143.383
-15.191,65.981,145.074
-15.071,65.800,146.656
-14.961,65.631,148.041
-14.861,65.452,149.161
-14.760,65.272,150.205
-14.660,65.081,151.403
-14.570,64.901,152.238
-14.479,64.722,153.062
-14.388,64.531,154.105
-14.297,64.351,154.885
-14.216,64.161,155.588
-14.135,63.959,156.237
-14.045,63.757,156.830
-13.973,63.567,157.148
-13.892,63.376,157.445
-13.821,63.186,157.753
-13.749,62.996,157.863
-13.668,62.794,157.863
-13.597,62.593,157.753
-13.516,62.391,157.522
-13.445,62.201,157.269
-13.364,62.010,157.028
-13.283,61.820,156.764
-13.202,61.607,156.390
-13.121,61.417,156.050
-13.040,61.215,155.720
-12.950,61.024,155.446
-12.869,60.823,155.094
-12.778,60.621,154.644
-12.688,60.430,154.259
-12.598,60.228,153.940
-12.498,60.026,153.556
-12.407,59.825,153.138
-12.317,59.634,152.699
-12.217,59.432,152.325
-12.117,59.241,151.952
-12.026,59.050,151.545
-11.926,58.859,151.128
-11.826,58.668,150.710
-11.726,58.488,150.304
-11.626,58.297,149.952
-11.525,58.118,149.568
-11.425,57.938,149.172
-11.325,57.758,148.777
-11.224,57.578,148.359
-11.114,57.409,147.953
-11.014,57.229,147.568
-10.904,57.060,147.074
-10.804,56.880,146.678
-10.703,56.700,146.239
-10.584,56.531,146.030
-10.464,56.362,145.876
-10.354,56.182,145.525
-10.244,56.002,145.382
-10.115,55.843,145.558
