-9.346,-15.206,155.951,0
-9.252,-15.385,151.205,0
-9.14,-15.563,146.316,0
-9.027,-15.731,141.449,0
-8.886,-15.888,136.538,0
-8.735,-16.033,131.616,0
-8.575,-16.168,126.497,0
-8.404,-16.281,121.597,0
-8.215,-16.383,116.62,0
-8.035,-16.473,111.874,0
-7.845,-16.542,107.172,0
-7.636,-16.589,102.173,0
-7.436,-16.624,97.339,0
-7.236,-16.648,92.692,0
-7.036,-16.651,87.979,0
-6.826,-16.631,83.167,0
-6.625,-16.6,78.179,0
-6.415,-16.547,73.18,0
-6.224,-16.471,68.423,0
-6.032,-16.384,63.27,0
-5.85,-16.287,58.403,0
-5.677,-16.167,53.536,0
-5.514,-16.035,48.625,0
-5.359,-15.882,43.66,0
-5.224,-15.728,38.65,0
-5.098,-15.552,33.662,0
-4.991,-15.365,28.531,0
-4.894,-15.178,23.368,0
-4.816,-14.979,18.545,0
-4.766,-14.78,13.689,0
-4.725,-14.581,8.811,0
-4.704,-14.381,4.34,0
-4.692,-14.171,359.429,0
-4.709,-13.971,354.452,0
-4.736,-13.771,349.871,0
-4.781,-13.56,344.773,0
-4.846,-13.36,339.741,0
-4.929,-13.171,335.138,0
-5.022,-12.981,330.04,0
-5.135,-12.803,325.031,0
-5.266,-12.624,319.966,0
-5.417,-12.478,314.89,0
-5.578,-12.332,309.76,0
-5.738,-12.209,305.101,0
-5.918,-12.096,299.96,0
-6.098,-11.994,295.247,0
-6.288,-11.914,290.566,0
-6.488,-11.857,285.447,0
-6.687,-11.81,280.657,0
-6.887,-11.786,275.922,0
-7.087,-11.772,271.154,0
-7.297,-11.77,266.375,0
-7.497,-11.79,261.606,0
-7.707,-11.832,256.597,0
-7.908,-11.896,251.499,0
-8.1,-11.972,246.885,0
-8.291,-12.059,241.787,0
-8.474,-12.167,236.744,0
-8.646,-12.287,231.779,0
-8.8,-12.43,226.857,0
-8.945,-12.572,221.957,0
-9.071,-12.737,217.167,0
-9.187,-12.902,212.399,0
-9.294,-13.079,207.367,0
-9.382,-13.277,202.335,0
-9.451,-13.487,197.216,0
-9.501,-13.686,192.129,0
-9.531,-13.885,187.46,0
-9.543,-14.096,182.549,0
-9.545,-14.306,177.583,0
-9.529,-14.506,173.013,0
-9.493,-14.706,168.168,0
-9.438,-14.906,163.268,0

