-3.917,-18.203,340.829,0
-3.981,-18.003,340.818,0
-4.046,-17.803,340.796,0
-4.12,-17.592,340.774,0
-4.184,-17.38,340.741,0
-4.258,-17.191,340.73,0
-4.323,-16.98,340.708,0
-4.397,-16.779,340.697,0
-4.461,-16.568,340.697,0
-4.535,-16.357,340.664,0
-4.6,-16.156,340.664,0
-4.674,-15.945,340.631,0
-4.748,-15.722,340.455,0
-4.822,-15.522,340.225,0
-4.896,-15.311,339.862,0
-4.979,-15.088,339.478,0
-5.053,-14.876,339.027,0
-5.127,-14.676,338.533,0
-5.21,-14.476,338.104,0
-5.285,-14.286,337.643,0
-5.368,-14.075,337.028,0
-5.452,-13.874,336.434,0
-5.535,-13.674,335.841,0
-5.628,-13.473,335.215,0
-5.712,-13.284,334.534,0
-5.815,-13.072,333.776,0
-5.908,-12.883,333.007,0
-6.001,-12.682,332.281,0
-6.104,-12.493,331.534,0
-6.207,-12.303,330.721,0
-6.309,-12.114,329.897,0
-6.422,-11.924,329.041,0
-6.534,-11.734,328.096,0
-6.646,-11.556,327.03,0
-6.768,-11.377,325.822,0
-6.89,-11.198,324.47,0
-7.003,-11.031,322.987,0
-7.144,-10.852,321.119,0
-7.275,-10.684,319.406,0
-7.426,-10.505,317.329,0
-7.586,-10.337,315.253,0
-7.746,-10.18,313.187,0
-7.916,-10.034,311.144,0
-8.086,-9.888,309.023,0
-8.266,-9.742,306.903,0
-8.445,-9.607,304.717,0
-8.635,-9.483,302.41,0
-8.824,-9.37,299.993,0
-9.013,-9.257,297.4,0
-9.203,-9.166,294.631,0
-9.402,-9.076,291.764,0
-9.611,-8.996,288.798,0
-9.82,-8.927,285.732,0
-10.02,-8.88,282.656,0
-10.238,-8.834,279.569,0
-10.448,-8.809,276.449,0
-10.657,-8.785,273.164,0
-10.867,-8.771,269.835,0
-11.077,-8.78,266.429,0
-11.287,-8.8,262.837,0
-11.487,-8.831,259.146,0
-11.688,-8.873,255.377,0
-11.908,-8.937,250.884,0
-12.118,-9.012,246.237,0
-12.319,-9.11,241.622,0
-12.521,-9.23,236.942,0
-12.694,-9.35,232.218,0
-12.857,-9.492,227.461,0
-13.011,-9.635,222.682,0
-13.147,-9.799,218.013,0
-13.282,-9.975,213.398,0
-13.389,-10.151,208.74,0
-13.477,-10.339,204.236,0
-13.555,-10.526,199.819,0
-13.624,-10.736,194.897,0
-13.674,-10.946,189.998,0
-13.705,-11.168,185.262,0
-13.717,-11.378,180.626,0
-13.7,-11.589,176.265,0
-13.683,-11.789,172.661,0
-13.647,-12,168.981,0
-13.602,-12.2,165.487,0
-13.547,-12.411,162.598,0
-13.482,-12.611,160.367,0
-13.408,-12.812,158.708,0
-13.325,-13.001,157.874,0
-13.251,-13.201,157.654,0
-13.167,-13.391,157.906,0
-13.093,-13.58,158.456,0
-13.009,-13.78,159.137,0
-12.935,-13.992,159.796,0
-12.861,-14.203,160.532,0
-12.797,-14.404,161.104,0
-12.723,-14.604,161.488,0
-12.658,-14.804,161.521,0
-12.594,-15.004,161.565,0
-12.529,-15.205,161.587,0
