-341.637,1121.989,162.466
-341.563,1121.756,162.455
-341.489,1121.533,162.444
-341.425,1121.311,162.433
-341.351,1121.088,162.422
-341.287,1120.855,162.422
-341.213,1120.632,162.411
-341.149,1120.399,162.4
-341.075,1120.176,162.389
-341.011,1119.965,162.378
-340.947,1119.742,162.367
-340.873,1119.52,162.356
-340.809,1119.286,162.356
-340.735,1119.064,162.345
-340.671,1118.83,162.345
-340.597,1118.608,162.345
-340.533,1118.396,162.334
-340.468,1118.174,162.323
-340.395,1117.951,162.323
-340.321,1117.729,162.301
-340.257,1117.506,162.29
-340.192,1117.284,162.268
-340.128,1117.062,162.246
-340.054,1116.839,162.224
-339.99,1116.628,162.213
-339.916,1116.405,162.202
-339.842,1116.183,162.18
-339.778,1115.96,162.147
-339.704,1115.749,162.092
-339.64,1115.515,162.048
-339.575,1115.304,162.004
-339.502,1115.082,161.993
-339.437,1114.87,161.971
-339.373,1114.648,161.96
-339.299,1114.425,161.938
-339.235,1114.214,161.906
-339.161,1113.991,161.873
-339.087,1113.78,161.84
-339.023,1113.558,161.818
-338.958,1113.346,161.796
-338.885,1113.124,161.785
-338.82,1112.912,161.763
-338.746,1112.69,161.752
-338.673,1112.478,161.741
-338.608,1112.256,161.719
-338.534,1112.045,161.697
-338.47,1111.833,161.675
-338.396,1111.611,161.664
-338.332,1111.399,161.653
-338.258,1111.177,161.642
-338.194,1110.966,161.642
-338.12,1110.754,161.62
-338.055,1110.532,161.62
-337.991,1110.32,161.609
-337.917,1110.109,161.609
-337.853,1109.886,161.598
-337.779,1109.686,161.587
-337.714,1109.464,161.565
-337.65,1109.252,161.565
-337.576,1109.03,161.554
-337.512,1108.819,161.554
-337.438,1108.607,161.554
-337.374,1108.396,161.565
-337.309,1108.184,161.565
-337.235,1107.973,161.565
-337.171,1107.751,161.565
-337.097,1107.539,161.554
-337.033,1107.328,161.543
-336.959,1107.116,161.554
-336.894,1106.894,161.565
-336.82,1106.682,161.576
-336.756,1106.471,161.587
-336.682,1106.26,161.598
-336.618,1106.037,161.598
-336.544,1105.826,161.609
-336.48,1105.615,161.598
-336.406,1105.392,161.609
-336.332,1105.169,161.609
-336.268,1104.958,161.631
-336.203,1104.747,161.653
-336.129,1104.535,161.664
-336.065,1104.313,161.686
