92.496,-368.208,161.840
92.551,-368.408,161.840
92.615,-368.608,161.829
92.680,-368.819,161.829
92.754,-369.031,161.829
92.818,-369.242,161.840
92.892,-369.476,161.862
92.956,-369.687,161.873
93.030,-369.909,161.884
93.104,-370.154,161.895
93.168,-370.365,161.895
93.232,-370.566,161.895
93.297,-370.777,161.895
93.361,-370.977,161.895
93.426,-371.189,161.895
93.490,-371.400,161.884
93.574,-371.623,161.862
93.638,-371.834,161.840
93.702,-372.045,161.818
93.767,-372.245,161.785
93.850,-372.490,161.730
93.905,-372.690,161.697
93.988,-372.946,161.664
94.062,-373.191,161.631
94.145,-373.436,161.609
94.218,-373.669,161.576
94.292,-373.903,161.543
94.366,-374.137,161.488
94.449,-374.381,161.444
94.523,-374.615,161.400
94.606,-374.860,161.389
94.679,-375.104,161.367
94.762,-375.349,161.345
94.846,-375.594,161.301
94.929,-375.850,161.268
95.002,-376.106,161.224
95.085,-376.362,161.202
95.168,-376.606,161.180
95.233,-376.807,161.158
95.316,-377.051,161.136
95.399,-377.307,161.104
95.482,-377.552,161.071
95.565,-377.808,161.027
95.648,-378.064,160.994
95.731,-378.309,160.972
95.814,-378.553,160.950
95.897,-378.798,160.939
95.980,-379.043,160.917
96.063,-379.288,160.884
96.147,-379.533,160.851
96.230,-379.777,160.829
96.303,-380.022,160.818
96.386,-380.278,160.807
96.469,-380.523,160.796
96.552,-380.779,160.774
96.645,-381.023,160.763
96.728,-381.279,160.763
96.811,-381.524,160.774
96.894,-381.780,160.785
96.977,-382.036,160.807
97.060,-382.281,160.829
97.143,-382.525,160.840
97.226,-382.781,160.862
97.309,-383.026,160.873
97.392,-383.282,160.895
97.485,-383.527,160.917
97.568,-383.772,160.928
97.642,-384.027,160.928
97.725,-384.272,160.939
97.808,-384.517,160.972
97.891,-384.773,161.005
97.974,-385.018,161.038
98.057,-385.262,161.060
98.140,-385.507,161.060
98.223,-385.752,161.060
98.306,-386.008,161.082
98.389,-386.253,161.104
98.472,-386.509,161.125
98.555,-386.753,161.158
98.638,-387.009,161.180
98.722,-387.254,161.180
98.805,-387.499,161.180
98.888,-387.755,161.191
98.961,-388.010,161.213
99.044,-388.255,161.246
99.127,-388.511,161.279
99.210,-388.756,161.323
99.293,-389.012,161.345
99.376,-389.257,161.367
99.450,-389.501,161.389
99.533,-389.757,161.422
99.616,-390.002,161.455
99.690,-390.258,161.488
99.773,-390.502,161.521
99.856,-390.747,161.576
99.929,-390.992,161.631
100.012,-391.248,161.686
100.086,-391.493,161.730
100.169,-391.748,161.774
100.252,-391.993,161.796
100.326,-392.238,161.840
100.399,-392.483,161.884
100.482,-392.738,161.917
100.565,-392.994,161.960
100.639,-393.250,161.993
100.712,-393.495,162.015
100.795,-393.740,162.037
100.878,-393.995,162.059
100.933,-394.196,162.070
101.016,-394.440,162.092
101.090,-394.696,162.125
101.173,-394.941,162.147
101.247,-395.197,162.180
101.330,-395.441,162.202
101.403,-395.697,162.224
101.486,-395.942,162.246
101.560,-396.198,162.268
101.633,-396.443,162.301
101.716,-396.698,162.345
101.790,-396.954,162.400
101.873,-397.199,162.444
101.946,-397.444,162.477
102.020,-397.688,162.488
102.075,-397.888,162.499
102.158,-398.133,162.532
102.232,-398.378,162.576
102.305,-398.634,162.631
102.379,-398.878,162.686
102.443,-399.079,162.708
102.498,-399.279,162.729
102.572,-399.523,162.751
102.636,-399.757,162.773
102.710,-400.002,162.806
102.793,-400.258,162.817
102.847,-400.469,162.817
102.921,-400.725,162.861
102.994,-400.969,162.960
103.078,-401.214,163.048
103.151,-401.470,163.070
103.225,-401.714,163.037
103.298,-401.970,162.982
103.352,-402.226,162.960
103.426,-402.482,163.026
103.499,-402.737,163.158
103.574,-402.927,163.257
103.647,-403.182,163.323
103.730,-403.438,163.356
103.794,-403.683,163.345
103.868,-403.939,163.323
103.922,-404.194,163.400
103.996,-404.439,163.531
104.069,-404.695,163.663
104.142,-404.950,163.773
104.216,-405.195,163.861
104.261,-405.395,163.916
104.335,-405.640,163.982
104.399,-405.895,164.081
104.463,-406.129,164.191
104.537,-406.385,164.257
104.610,-406.640,164.301
104.674,-406.896,164.344
104.747,-407.152,164.399
104.811,-407.408,164.498
104.875,-407.663,164.619
104.949,-407.908,164.718
105.004,-408.108,164.773
105.068,-408.353,164.839
105.113,-408.553,164.883
105.177,-408.808,164.949
105.241,-409.064,165.026
105.305,-409.320,165.103
105.369,-409.575,165.190
105.433,-409.831,165.267
105.497,-410.087,165.344
105.561,-410.342,165.421
105.615,-410.598,165.498
105.679,-410.854,165.575
105.743,-411.098,165.652
105.807,-411.354,165.740
105.862,-411.609,165.828
105.917,-411.810,165.916
105.980,-412.065,166.014
106.035,-412.310,166.102
106.099,-412.565,166.168
106.153,-412.821,166.223
106.208,-413.076,166.278
106.262,-413.321,166.344
106.326,-413.577,166.366
106.390,-413.832,166.300
106.444,-414.088,166.190
106.499,-414.288,166.080
106.554,-414.543,165.938
106.618,-414.799,165.795
106.672,-415.055,165.663
106.736,-415.310,165.520
106.800,-415.566,165.399
106.873,-415.822,165.267
106.937,-416.077,165.125
106.992,-416.322,164.993
107.047,-416.522,164.905
107.111,-416.767,164.806
107.156,-416.967,164.773
107.220,-417.222,164.817
107.284,-417.467,164.905
107.348,-417.723,164.993
107.422,-417.978,165.081
107.486,-418.234,165.157
107.550,-418.490,165.223
107.604,-418.745,165.300
107.668,-419.001,165.388
107.732,-419.257,165.487
107.796,-419.512,165.597
107.860,-419.768,165.696
107.924,-420.024,165.773
107.978,-420.279,165.817
108.042,-420.535,165.850
108.087,-420.735,165.894
108.151,-420.991,165.948
108.215,-421.246,165.992
108.279,-421.491,166.025
108.334,-421.746,166.058
108.379,-421.946,166.091
108.443,-422.202,166.113
108.498,-422.458,166.124
108.561,-422.713,166.113
108.616,-422.969,166.069
108.680,-423.213,166.014
108.725,-423.413,165.981
108.780,-423.669,165.938
108.844,-423.925,165.894
108.908,-424.180,165.839
108.972,-424.425,165.773
109.026,-424.669,165.707
109.090,-424.903,165.652
109.145,-425.147,165.608
109.200,-425.370,165.553
109.245,-425.592,165.498
109.300,-425.803,165.432
109.355,-426.014,165.399
109.400,-426.214,165.377
109.455,-426.448,165.344
109.509,-426.670,165.311
109.564,-426.881,165.278
109.619,-427.093,165.256
109.674,-427.315,165.245
109.729,-427.537,165.245
109.784,-427.748,165.223
109.839,-427.948,165.212
109.884,-428.160,165.212
109.939,-428.360,165.179
109.994,-428.571,165.092
110.039,-428.771,164.960
110.094,-428.982,164.663
110.149,-429.193,164.323
110.204,-429.394,163.949
110.259,-429.594,163.586
110.314,-429.794,163.257
110.379,-430.005,163.224
110.434,-430.205,163.301
110.498,-430.417,163.400
110.553,-430.628,163.488
110.617,-430.839,163.499
110.672,-431.039,163.378
110.727,-431.240,163.114
110.782,-431.440,162.708
110.847,-431.640,162.224
110.911,-431.840,161.631
110.976,-432.051,160.873
111.050,-432.252,159.950
111.124,-432.452,158.895
111.198,-432.653,157.786
111.282,-432.853,156.643
111.356,-433.042,155.588
111.449,-433.243,154.336
111.542,-433.432,153.138
111.635,-433.611,151.842
111.729,-433.789,150.579
111.832,-433.968,149.293
111.935,-434.146,147.898
112.047,-434.325,146.404
112.169,-434.492,144.866
112.291,-434.671,143.328
112.413,-434.839,141.713
112.545,-435.006,140.010
112.677,-435.163,138.241
112.818,-435.320,136.461
112.959,-435.465,134.583
113.110,-435.611,132.572
113.261,-435.746,130.551
113.412,-435.881,128.518
113.573,-436.004,126.398
113.762,-436.139,123.959
113.952,-436.263,121.542
114.141,-436.376,119.125
114.340,-436.489,116.675
114.539,-436.580,114.225
114.739,-436.671,111.742
114.938,-436.751,109.182
115.147,-436.820,106.633
115.346,-436.877,104.073
115.556,-436.924,101.404
115.756,-436.959,98.734
