x,y,heading,curvature,signed_curvature,dist_origin,p2p_distance,direction
-316.80700000000002,1079.4690000000001,73.585999999999999,0.0082495033960217953,-0.0082495033960217953,0,0,1
-316.3270595811685,1079.60920245695,73.856671089847481,0.010647102759247209,-0.010647102759247209,0.5,0.49999953456276286,1
-315.8463798403522,1079.7468478540713,74.196045629552671,0.013045890020299416,-0.013045890020299416,1,0.49999926857937893,1
-315.36486417047979,1079.8815400122955,74.518405181146022,0.0076771020673260214,-0.0076771020673260214,1.5,0.49999931781930085,1
-314.88283579391663,1080.0143879042782,74.628314664528702,3.8907602838790475e-06,3.8907602838790475e-06,2,0.49999991821635809,1
-314.4008035088637,1080.1472216650945,74.532717405251077,0.0049405031276277692,0.0049405031276277692,2.5,0.49999993184594338,1
-313.91908014305113,1080.2811711516515,74.387474823875166,0.005199344472763906,0.005199344472763906,3,0.49999986611864594,1
-313.43770664295141,1080.4163725033507,74.234816854727981,0.0054581915427089909,0.0054581915427089909,3.5,0.4999998520995122,1
-312.95664707899255,1080.5526870285346,74.153554858533838,0.00034859663664302509,-0.00034859663664302509,4,0.49999995385241308,1
-312.47556372483302,1080.6889174827584,74.255616598027075,0.0067766466835079168,-0.0067766466835079168,4.5,0.49999993030738904,1
-311.99404443561917,1080.823597844761,74.481912517728531,0.0045189546318627561,-0.0045189546318627561,5,0.49999962579403723,1
-311.5122497119433,1080.9572908660566,74.445102613888949,0.0070889263365930518,0.0070889263365930518,5.5,0.49999997970505455,1
-311.03093242882068,1081.0926895333305,74.079396837650961,0.016135907145589028,0.016135907145589028,6,0.49999912613131947,1
-310.55050641462907,1081.2312189323529,73.818062744591231,0.0021088378871256786,0.0021088378871256786,6.5,0.49999954950535158,1
-310.07022645197839,1081.3702549533962,73.958549500349648,0.011916321107938724,-0.011916321107938724,7,0.49999985767125815,1
-309.58932693595762,1081.5071317746119,74.182551518500205,0.0021315572744313852,0.0021315572744313852,7.5,0.49999960869499022,1
-309.10857777503713,1081.6445338985723,73.814279260520891,0.023580768232665059,0.023580768232665059,8,0.49999909939374548,1
-308.62940320414992,1081.7873178632258,73.013849710134025,0.021551306269797052,0.021551306269797052,8.5,0.49999552992713719,1
-308.15174024029523,1081.9350929054915,72.709340098951813,0.00029050118228088638,-0.00029050118228088638,9,0.49999937015469331,1
-307.67407190613523,1082.0828508396492,72.978239872744382,0.011992248946662521,-0.011992248946662521,9.5,0.49999944456541873,1
-307.19561546171576,1082.228037002903,73.230955084995898,0.0056503445025262531,-0.0056503445025262531,10,0.49999959120671117,1
-306.71675056293071,1082.3718715377681,73.301073903764802,0.00097645138889993583,0.00097645138889993583,10.5,0.49999996470829094,1
-306.2379632847684,1082.5159639309938,73.163886037725234,0.0086012251310094538,0.0086012251310094538,11,0.49999987551557784,1
-305.75980068835628,1082.6621135963699,72.809533152804747,0.015134365589736255,0.015134365589736255,11.5,0.49999919329644937,1
-305.28262933042549,1082.8114678924426,72.457469073462249,0.0094443248242290743,0.0094443248242290743,12,0.49999921058426317,1
-304.80616803777161,1082.9630739838365,72.268404847766092,0.0037550364044084353,0.0037550364044084353,12.5,0.49999977034508547,1
-304.32994612342549,1083.1154310357856,72.301426188648378,0.0066459313917970097,-0.0066459313917970097,13,0.49999998298212178,1
-303.85322115130771,1083.2662041019762,72.650394818525058,0.017716795667518027,-0.017716795667518027,13.5,0.49999921652859702,1
-303.37524786293898,1083.4129678757929,73.166888530529974,0.0090207808786206805,-0.0090207808786206805,14,0.4999980696952111,1
-302.89666302573198,1083.5577311444229,73.048152271402785,0.01731120911588498,0.01731120911588498,14.5,0.49999985034885297,1
-302.41934813197406,1083.7066127463268,72.208382355561284,0.03124591699041011,0.03124591699041011,15,0.49999523916593958,1
-301.94395650994903,1083.8615384864361,71.879837416441177,0.0083057977490636672,-0.0083057977490636672,15.5,0.4999991792393349,1
-301.46792877396507,1084.0144873377046,72.684370045265666,0.047862842681143956,-0.047862842681143956,16,0.49999575651237771,1
-300.98931807776285,1084.1591522397478,73.439993709961868,0.0011136316496500127,-0.0011136316496500127,16.5,0.49999613238736867,1
-300.51062647708977,1084.3035512309664,72.745620706616762,0.049601213860158831,0.049601213860158831,17,0.49999671720912836,1
-300.03499119445399,1084.4576968734148,71.518288434827426,0.021629313754996486,0.021629313754996486,17.5,0.49998980106982366,1
-299.56103367423879,1084.6169579194609,71.552479701452967,0.024015187838638138,-0.024015187838638138,18,0.49999981175622482,1
-299.08550361441212,1084.7714439727122,72.415122994668252,0.021915552970793842,-0.021915552970793842,18.5,0.49999477842064477,1
-298.60832767745444,1084.9207841504449,72.720698632292482,0.00058120288546102661,0.00058120288546102661,19,0.49999936349627083,1
-298.13115167039007,1085.0701247269897,72.482597894696468,0.0088485894964484071,0.0088485894964484071,19.5,0.49999954952042019,1
-297.65459388143375,1085.2214274059274,72.31906982567601,0.0025677247341541125,0.0025677247341541125,20,0.49999982686864952,1
-297.17823168826646,1085.3733453338436,72.329910731875103,0.0019946263759345992,-0.0019946263759345992,20.5,0.49999999590150285,1
