x,y,heading,curvature,signed_curvature,dist_origin,p2p_distance,direction
-272.63000434985571,1174.5679432089496,161.96170761142014,0.0026998618213240023,0.0026998618213240023,26.5,0.49999964524506224,1
-272.47528768640535,1174.0924826901885,162.04000176023408,0.0081658941029677124,-0.0081658941029677124,27,0.49999995084979332,1
-272.32218377464108,1173.616500756616,162.28246985666587,0.0063490990082122334,-0.0063490990082122334,27.5,0.49999960888477107,1
-272.17058728556617,1173.1400362551105,162.39566081848983,0.0015531461499067728,-0.0015531461499067728,28,0.49999991669467836,1
-272.0193720123786,1172.6634505459842,162.38204697044895,0.0013024613637452112,0.0013024613637452112,28.5,0.49999999698862196,1
-271.86789438266527,1172.1869481632461,162.34899280371366,0.0010051547799035344,0.0010051547799035344,29,0.49999999305864495,1
-271.71617729185061,1171.7105219669406,162.32445585677084,0.00070784680253364342,0.00070784680253364342,29.5,0.49999999617139967,1
-271.56429561843737,1171.2341482103877,162.30996135319918,0.00029877384377105027,0.00029877384377105027,30,0.49999999865113121,1
-271.41234278279944,1170.7577971469029,162.30734112670308,0.00011584385947279135,-0.00011584385947279135,30.5,0.49999999994150618,1
-271.2604531849679,1170.2814259223032,162.3411491439519,0.003802054482649783,-0.003802054482649783,31,0.49999999355603419,1
-271.10949632081963,1169.8047585787688,162.54546658086883,0.010462252221896614,-0.010462252221896614,31.5,0.49999973122561819,1
-270.96103499141327,1169.3273088536996,162.93930373011153,0.015907254858551923,-0.015907254858551923,32,0.49999900629673621,1
-270.81586100691931,1168.8488489648428,163.25710126336895,0.0062792530474249314,-0.0062792530474249314,32.5,0.49999935101832543,1
-270.67218977042126,1168.369935030436,163.29909198339959,0.0033475620782820958,0.0033475620782820958,33,0.49999998076589736,1
-270.52775125654205,1167.8912522398475,163.08605975913542,0.010512663924972229,0.010512663924972229,33.5,0.4999996982970763,1
-270.3808103691174,1167.4133323087067,162.70687782378303,0.015959368994259239,0.015959368994259239,34,0.49999908497796347,1
-270.23026217007055,1166.9365367128978,162.29555283698872,0.0066567232245154564,0.0066567232245154564,34.5,0.49999880041755707,1
-270.07819810363026,1166.4602212367354,162.3870824883661,0.013046992187282053,-0.013046992187282053,35,0.49999991313418812,1
-269.92895515984753,1165.983015933107,162.86315297990046,0.011094497745686925,-0.011094497745686925,35.5,0.49999835807726539,1
-269.78225113358366,1165.5050223404426,162.9284684368389,0.006534415839153174,0.006534415839153174,36,0.49999994595030794,1
-269.63418647881213,1165.0274491687005,162.61354272125979,0.0090698381573013197,0.0090698381573013197,36.5,0.49999927635985181,1
-269.48403597312972,1164.5505270588392,162.4757658200119,0.00054889107354107473,0.00054889107354107473,37,0.49999987323125233,1
-269.33375056251606,1164.0736473878239,162.57946118380164,0.0076369092583396074,-0.0076369092583396074,37.5,0.49999992527091514,1
-269.18528515199534,1163.5961986297684,162.91155078603549,0.015547453710246953,-0.015547453710246953,38,0.4999992946893414,1
